Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[7]	[[193.30650000000003, 530.37]]	10.660960895054957;16.5187	0.5326699031225178	0.5326699031225178	1	279.7495830432931	9993	5574	0.05	276.645809338734	1566	2669	507	867	1	GA_CrossoverC_MutationC
[7, 18]	[[109.18957384769395, 132.19371876207276], '0']	-2.9178999999999995;8.3778	0.987957598499062	0.987957598499062	1	315.62372076834856	9982	5576	0.1	315.62372076834856	155	155	50	50	1	GA_MutationC
[7, 4, 11]	[[405.6405367962136, 441.83549999999997], '0', '0']	12.3613;16.5187	0.9818842305286958	0.9818842305286958	1	356.2611423921501	9953	5577	0.15	366.5764279901876	240	240	78	78	1	GA_CrossoverP_MutationC
[7, 13]	[[75.60061841629869, 129.6885865897285], '0']	0.4621000000000004;7.177899999999999	0.9746905068679973	0.9746905068679973	1	275.5669438078032	9982	5583	0.1	275.5669438078032	254	254	83	83	1	GA
[7, 11]	[[405.6405367962136, 441.83549999999997], '0']	12.3613;16.5187	0.9816382426516573	0.9816382426516573	2	335.2671410264178	9966	5590	0.1	680.6678525660444	306	306	100	100	1	GA_MutationC
[7, 9]	[[-45.269999999999996, 211.11149999999998], '0']	-2.4536957279389817;3.357399405893651	0.3972805801569811	0.3972805801569811	1	219.3151627561016	9986	5592	0.1	226.74244180640878	671	1611	220	528	1	GA_MutationC_RangeError
[7, 17]	[[227.44044662858977, 269.95128508770125], '0']	5.6419999999999995;11.098203859928223	0.9796258431666343	0.9796258431666343	1	321.202753096405	9981	5593	0.1	312.00344137050627	235	235	76	76	1	GA_CrossoverC_MutationC
[7]	[[216.61052926855103, 252.04660106649317]]	5.6419999999999995;10.775305916575688	0.9806108561859133	0.9806108561859133	8	315.5505630523241	9981	5610	0.05	2439.505630523241	343	343	112	112	1	GA_CrossoverP_MutationC
[7, 15, 8]	[[-45.269999999999996, 81.258], '1', '1']	-2.4536957279389817;3.357399405893651	0.966489891991271	0.966489891991271	2	284.0346435137968	9986	5620	0.15	568.0692870275936	48	48	15	15	1	GA_MutationC
[7, 10, 13]	[[394.251, 465.036604431577], '0', '0']	12.3613;16.5187	0.9575332684193444	0.9575332684193444	1	286.2894278609741	9953	5625	0.15	286.2894278609741	240	240	79	79	1	GA_CrossoverP_MutationC
[1, 7]	['0', [21.352499999999992, 189.2475]]	0.4621000000000004;7.177899999999999	0.9156445434646654	0.9156445434646654	1	244.7664214237752	9982	5626	0.1	253.208026779719	969	969	320	320	1	GA_CrossoverP_MutationC
[7, 16]	[[-45.269999999999996, 294.1935], '0']	-2.9178999999999995;8.3778	0.7100478559969545	0.7100478559969545	1	271.5491882172488	9986	5631	0.1	268.4853227960175	1410	1743	466	575	1	GA_CrossoverP_MutationC_RangeError
[7, 11]	[[116.44266570447677, 132.19371876207276], '0']	-2.9178999999999995;8.3778	0.9923402708087904	0.9923402708087904	2	325.93826372852044	9951	5631	0.1	651.8765274570409	131	131	43	43	1	GA_CrossoverP_MutationC
[19, 10, 13, 7]	['1', '0', '0', [265.905, 530.37]]	12.3613;16.5187	0.5090166054304772	0.5090166054304772	1	237.32792546420762	9953	5633	0.2	251.40990683025953	158	291	52	96	1	GA_CrossoverC_MutationC
[7, 15]	[[227.44044662858977, 282.2625], '0']	5.772759425721955;12.038	0.9740162866924277	0.9740162866924277	1	301.54280792748096	9990	5644	0.1	302.1785099093512	297	297	97	97	1	GA_MutationC_MutationP
[7, 15, 13, 8]	[[-45.269999999999996, 81.258], '1', '1', '1']	-2.4536957279389817;3.357399405893651	0.9781248728064746	0.9781248728064746	1	281.0665222233177	9986	5648	0.2	281.0665222233177	20	20	6	6	1	GA_CrossoverC_MutationC
[7, 18]	[[84.04800000000002, 211.6801888753767], '0']	1.3422000000000005;8.3778	0.9327318617960927	0.9327318617960927	1	231.65811987826777	9982	5659	0.1	236.8226498478347	758	758	251	251	1	GA_CrossoverP_MutationC
[7, 4]	[[22.236741096864435, 81.258], '0']	-2.4536957279389817;3.357399405893651	0.9682321480552619	0.9682321480552619	1	282.15332304068147	9999	5679	0.1	284.44165380085184	412	412	137	137	1	GA_MutationC
[7, 4, 10]	[[346.54949999999997, 420.0682747080456], '0', '0']	10.660960895054957;16.5187	0.9579759555291667	0.9579759555291667	1	252.87703128082006	9977	5680	0.15	252.87703128082006	417	417	139	139	1	GA_CrossoverC_MutationC
[7, 18]	[[405.6405367962136, 441.83549999999997], '1']	12.3613;16.5187	0.9818443270465094	0.9818443270465094	3	365.2140365508358	9953	5684	0.1	1095.6421096525073	114	114	38	38	1	GA_MutationC
[7, 18, 12]	[[405.6405367962136, 441.83549999999997], '1', '0']	12.3613;16.5187	0.9807828330206378	0.9807828330206378	1	342.1603723263876	9953	5684	0.15	342.1603723263876	60	60	20	20	1	GA_MutationC
[7]	[[75.60061841629869, 129.6885865897285]]	0.4621000000000004;7.177899999999999	0.9716610672367905	0.9716610672367905	3	248.94963139306282	9982	5694	0.05	783.5611177239856	516	516	172	172	1	GA_MutationC
[7, 12]	[[-45.269999999999996, 81.258], '0']	-2.4536957279389817;3.357399405893651	0.9581724213532417	0.9581724213532417	1	257.9870053994908	9999	5709	0.1	254.23375674936347	339	339	113	113	1	GA_CrossoverP_MutationC
[7, 9]	[[116.44266570447677, 134.24881431552757], '0']	-2.9178999999999995;8.3778	0.9911128128549731	0.9911128128549731	1	300.2719876640055	9951	5718	0.1	322.5899845800069	147	147	49	49	1	GA_CrossoverC_MutationC
[7, 9, 18]	[[-6.698243617366828, 81.258], '0', '1']	-2.4536957279389817;3.357399405893651	0.9594742781347847	0.9594742781347847	1	291.234949222934	9947	5731	0.15	291.234949222934	187	187	63	63	1	GA
[7]	[[112.4766575498143, 127.28433242957722]]	-2.9178999999999995;8.3778	0.9905989712958354	0.9905989712958354	2	323.3171940068702	9951	5739	0.05	646.6343880137404	145	145	49	49	1	GA_CrossoverP
[9, 14]	['0', '0']	-2.9178999999999995;8.3778	0.44793452760767405	0.44793452760767405	1	243.2637874548319	9951	5739	0.1	252.6752623408982	596	1165	201	394	1	GA_CrossoverP_MutationC
[10, 7]	['0', [406.5405, 530.37]]	12.3613;16.5187	0.9458260737285127	0.9458260737285127	2	251.57123846126896	9966	5741	0.1	537.4280961531724	545	545	185	185	1	GA_CrossoverC_MutationC
[7]	[[22.236741096864435, 81.258]]	-2.4536957279389817;3.357399405893651	0.9685861985266564	0.9685861985266564	2	280.697267790299	9999	5745	0.05	565.2431694757475	491	491	166	166	1	GA_MutationC
[7, 10, 12]	[[206.21992922656042, 300.64711465933925], '1', '2']	5.6419999999999995;12.038	0.9624765478424016	0.9624765478424016	2	276.16327004752026	9874	5754	0.15	552.3265400950405	21	21	7	7	1	GA_MutationC
[7, 4]	[[367.563, 441.83549999999997], '0']	10.660960895054957;16.5187	0.9603164396353682	0.9603164396353682	2	302.65524581220416	9953	5756	0.1	599.1381145305104	532	532	180	180	1	GA_CrossoverC_MutationC
[7]	[[106.23272818811496, 127.28433242957722]]	-2.9178999999999995;8.3778	0.9849217355049804	0.9849217355049804	2	308.294075731843	9982	5759	0.05	616.588151463686	202	202	69	69	1	GA
[7, 9, 12, 18]	[[-45.269999999999996, 81.258], '0', '0', '0']	-2.4536957279389817;3.357399405893651	0.9643177652360256	0.9643177652360256	2	277.89587920806355	9986	5760	0.2	555.7917584161271	164	164	56	56	1	GA_CrossoverP_MutationC
[7, 15, 12, 4, 19]	[[-45.269999999999996, 81.258], '1', '0', '1', '0']	-2.9178999999999995;3.357399405893651	0.96238118966791	0.96238118966791	1	242.17517254075528	9986	5760	0.25	242.17517254075528	12	12	4	4	1	GA_CrossoverP_MutationC
[7, 9, 11, 18, 3]	[[-45.269999999999996, 81.258], '0', '0', '0', '1']	-2.4536957279389817;3.357399405893651	0.9625342077659043	0.9625342077659043	2	294.9183501386739	9986	5769	0.25	589.8367002773477	150	150	50	50	1	GA_MutationC
[7, 0]	[[397.3951957365145, 465.036604431577], '2']	12.3613;16.5187	0.9659904026555058	0.9659904026555058	1	303.7545572931529	9788	5780	0.1	303.7545572931529	75	75	26	26	1	GA_CrossoverP_MutationC
[7]	[[394.251, 465.036604431577]]	12.3613;16.5187	0.9621938887861251	0.9621938887861251	2	286.35828559769925	9993	5780	0.05	553.4946424928102	627	627	213	213	1	GA_CrossoverP_MutationC
[7]	[[331.86300000000006, 530.37]]	12.3613;16.39938753659991	0.7591725043476559	0.7591725043476559	1	252.24458821513278	9993	5785	0.05	240.18083635768122	1056	1307	362	447	1	GA_CrossoverC_MutationC
[7]	[[251.96444063652095, 282.2625]]	6.7125512139237;10.9674487860763	0.9787507641714274	0.9787507641714274	1	304.82702113048146	9990	5789	0.05	306.2837764131018	260	260	89	89	1	GA_CrossoverP_MutationC_MutationP
[7]	[[300.9405, 430.4595]]	8.1325;16.5187	0.9310326007560499	0.9310326007560499	2	250.0741924460799	9993	5801	0.05	440.1068513939997	1112	1112	381	381	1	GA_MutationC
[7, 2]	[[236.45982697097435, 300.64711465933925], '0']	5.6419999999999995;14.681893163116722	0.9379602370220208	0.9379602370220208	1	300.0067503350943	9990	5803	0.1	314.794434248231	545	545	188	188	1	GA_MutationC_MutationP
[7, 8, 11, 16, 4]	[[-45.269999999999996, 81.258], '0', '0', '0', '1']	-2.4536957279389817;3.357399405893651	0.9623757517349312	0.9623757517349312	1	259.96303895679023	9851	5806	0.25	259.96303895679023	49	49	17	17	1	GA_MutationC
[7, 10, 15, 12]	[[227.44044662858977, 282.2625], '1', '0', '1']	5.6419999999999995;12.038	0.9708150927663123	0.9708150927663123	1	295.31563310082623	9869	5822	0.2	295.31563310082623	25	25	9	9	1	GA_MutationC
[7, 3, 11, 18]	[[-45.269999999999996, 81.258], '1', '0', '2']	-2.9178999999999995;3.357399405893651	0.9504263173979521	0.9504263173979521	1	251.67578527403015	9347	5823	0.2	251.67578527403015	18	18	6	6	1	GA_MutationC
[18, 4, 1, 7]	['1', '1', '0', [-45.269999999999996, 93.8445]]	-2.4536957279389817;3.357399405893651	0.9777884592162822	0.9777884592162822	2	282.85006059310246	9947	5832	0.2	565.7001211862049	23	23	8	8	1	GA_CrossoverP_MutationC
[7, 5, 12]	[[221.2065, 530.37], '0', '0']	12.3613;16.5187	0.44015112538119827	0.44015112538119827	1	305.68061860276515	9953	5836	0.15	284.0012082085257	262	561	91	194	1	GA_MutationC_RangeError
[7, 11]	[[385.8314395656148, 441.83549999999997], '0']	12.3613;16.5187	0.9688046041848051	0.9688046041848051	1	305.8147206749113	9993	5836	0.1	307.1480010545489	446	446	153	153	1	GA_MutationC
[7, 10]	[[216.61052926855103, 252.04660106649317], '0']	5.6419999999999995;10.775305916575688	0.9810096500821193	0.9810096500821193	1	317.95589568719015	9981	5848	0.1	307.9448696089877	269	269	92	92	1	GA_CrossoverP_MutationC
[8]	['0']	0.4621000000000004;7.177899999999999	0.3587859882305965	0.3587859882305965	1	255.52185464977862	9970	5854	0.05	278.93139133368913	1251	3102	432	1079	1	GA_CrossoverC_MutationC
[7, 15, 8, 10]	[[-45.269999999999996, 81.258], '1', '1', '1']	-2.4536957279389817;3.357399405893651	0.9888789822224332	0.9888789822224332	1	293.78357768992623	9968	5869	0.2	293.78357768992623	12	12	4	4	1	GA_MutationC
[7]	[[86.14800000000001, 239.652]]	5.6419999999999995;11.098203859928223	0.463297102033131	0.463297102033131	1	256.1435948628759	9981	5874	0.05	244.49920871655448	696	1377	242	476	1	GA_CrossoverC_MutationC
[7, 0, 5]	[[22.236741096864435, 81.258], '0', '0']	-2.4536957279389817;3.357399405893651	0.9666588855118264	0.9666588855118264	1	312.3792399594043	9816	5885	0.15	312.3792399594043	106	106	37	37	1	GA_CrossoverC_MutationC
[7, 2, 10]	[[17.397014976781705, 88.44418002370504], '0', '0']	-2.9178999999999995;3.357399405893651	0.9603978443018628	0.9603978443018628	1	260.65182614230184	9999	5891	0.15	257.5647826778773	430	430	151	151	1	GA
[16, 2, 7]	['1', '0', [149.16, 341.03999999999996]]	5.6419999999999995;11.098203859928223	0.8104395969324472	0.8104395969324472	1	215.82948667126013	9963	5893	0.15	215.82948667126013	460	518	160	180	1	GA_CrossoverC_MutationC
[7]	[[410.18091557561, 471.5438619508248]]	12.3613;16.5187	0.9573420888055034	0.9573420888055034	1	240.7239170569193	9966	5907	0.05	255.15489632114912	523	523	185	185	1	GA_MutationC
[7]	[[410.18091557561, 439.52762967917477]]	12.3613;16.5187	0.9846597241253311	0.9846597241253311	2	340.54984700698486	9966	5910	0.05	681.0996940139697	252	252	89	89	1	GA_CrossoverC
[7, 10, 19, 18]	[[413.46911737438654, 471.5438619508248], '1', '0', '0']	12.554729968144756;16.205957568455155	0.9522396815788701	0.9522396815788701	1	252.32083586928178	9899	5910	0.2	252.32083586928178	38	38	13	13	1	GA_CrossoverC_MutationP
[18, 1, 7]	['1', '0', [-45.269999999999996, 93.8445]]	-2.9178999999999995;3.357399405893651	0.9502662588442907	0.9502662588442907	1	259.7605709008516	9947	5911	0.15	259.7605709008516	151	151	54	54	1	GA_CrossoverP_MutationC
[7, 4]	[[394.251, 530.37], '1']	12.3613;16.5187	0.960795314144511	0.960795314144511	1	289.5598786862632	9993	5922	0.1	289.69984835782896	115	115	41	41	1	GA_MutationC
[7]	[[251.96444063652095, 282.2625]]	5.772759425721955;12.038	0.9812489466832776	0.9812489466832776	5	304.82702113048146	9990	5924	0.05	1531.418882065509	252	252	89	89	1	GA_MutationC
[7, 1]	[[109.19571025051495, 138.858], '1']	3.5355281663112486;5.304371833688752	0.9870225810774591	0.9870225810774591	1	302.79116736789126	9920	5932	0.1	302.79116736789126	83	83	28	28	1	GA_CrossoverP_MutationC
[7, 4]	[[367.563, 462.96983230838396], '1']	12.3613;16.5187	0.9560772676800552	0.9560772676800552	1	288.7473663064823	9993	5937	0.1	288.6842078831029	139	139	49	49	1	GA_CrossoverP_MutationC
[7, 11]	[[367.563, 439.52762967917477], '0']	12.601788574832659;16.5187	0.9077513727241444	0.9077513727241444	1	300.6479726339147	9993	5939	0.1	299.07495724049176	536	562	190	199	1	GA_CrossoverC
[7]	[[394.251, 457.61244177175695]]	12.3613;16.5187	0.9671434044183373	0.9671434044183373	2	287.44944018584584	9993	5959	0.05	556.9045005807682	531	531	191	191	1	GA
[7, 18, 17]	[[22.236741096864435, 77.98812129955374], '0', '2']	-2.4536957279389817;3.357399405893651	0.9779753017050214	0.9779753017050214	1	262.286556978641	9466	5964	0.15	262.286556978641	11	11	4	4	1	GA_MutationC
[7]	[[56.74499999999999, 200.65499999999997]]	0.4621000000000004;8.3778	0.9255415785884277	0.9255415785884277	1	237.07760602075746	9999	5967	0.05	240.4640742592919	1250	1250	442	442	1	GA_CrossoverP_MutationC
[7]	[[175.8405, 305.3595]]	5.6419999999999995;10.775305916575688	0.9337065270415758	0.9337065270415758	1	278.9945258437112	9990	5968	0.05	273.7549332884984	1093	1093	389	389	1	GA_CrossoverP_MutationC
[7, 13]	[[216.61052926855103, 252.04660106649317], '0']	5.6419999999999995;10.775305916575688	0.981408112335574	0.981408112335574	1	298.5228024009127	9981	5968	0.1	298.5228024009127	164	164	58	58	1	GA_CrossoverP_MutationC
[7, 0]	[[394.251, 465.29108061491036], '0']	12.3613;16.5187	0.9661798655023587	0.9661798655023587	1	284.7344994324794	9993	5976	0.1	274.2101553632491	230	230	81	81	1	GA_CrossoverC_MutationC
[7, 6]	[[109.19571025051495, 138.858], '0']	3.5355281663112486;5.304371833688752	0.9843424516866252	0.9843424516866252	1	292.29530487003564	9982	5979	0.1	312.61913108754453	228	228	81	81	1	GA_MutationC
[7, 13]	[[405.6405367962136, 441.83549999999997], '1']	12.3613;16.5187	0.9823465476107752	0.9823465476107752	1	359.76191593706574	9966	5981	0.1	359.76191593706574	150	150	54	54	1	GA_MutationC
[7, 13]	[[216.60093925837708, 252.04660106649317], '0']	5.6419999999999995;10.775305916575688	0.9817423729726101	0.9817423729726101	1	298.5228024009127	9981	5988	0.1	298.5228024009127	163	163	58	58	1	GA_MutationC
[7, 11]	[[195.3765, 440.0235], '0']	5.6419999999999995;12.038	0.5920185894627255	0.5920185894627255	1	303.69347380596764	9990	6006	0.1	278.52508253410065	1204	1854	432	668	1	GA_MutationC_RangeError
[7]	[[89.76450000000001, 296.0355]]	5.6419999999999995;11.098203859928223	0.5998586944038915	0.5998586944038915	1	277.74392986342554	9990	6020	0.05	283.6092037681288	1140	1762	409	632	1	GA_MutationC
[7, 11]	[[394.251, 484.43107296161105], '0']	12.3613;16.5187	0.9479404340414371	0.9479404340414371	1	270.28454280541	9993	6023	0.1	275.4151226668164	676	676	248	248	1	GA_CrossoverC_MutationC
[12, 15, 7]	['1', '0', [325.87800000000004, 530.37]]	12.3613;16.5187	0.7264652386908486	0.7264652386908486	1	215.35409310985065	9899	6023	0.15	223.4426163873133	274	353	102	132	1	GA_CrossoverC_MutationC
[7]	[[109.19571025051495, 138.858]]	3.5355281663112486;5.304371833688752	0.984528747586807	0.984528747586807	1	289.51403826182	9982	6034	0.05	309.14254782727505	257	257	92	92	1	GA_CrossoverC_MutationC
[0]	['0']	12.3613;16.5187	0.22642316525818273	0.22642316525818273	2	243.5060344375938	9993	6042	0.05	477.54171409664195	383	1591	139	577	1	GA_MutationC
[4, 18, 0, 7, 12]	['1', '0', '2', [-8.0595, 121.4595], '0']	-2.9178999999999995;4.047899999999999	0.9844598186366479	0.9844598186366479	1	319.709306273792	9861	6044	0.25	319.709306273792	12	12	4	4	1	GA_MutationC
[7]	[[22.236741096864435, 81.258]]	-2.278336302725027;3.357399405893651	0.9687745692704195	0.9687745692704195	1	280.697267790299	9999	6050	0.05	282.6215847378738	463	463	166	166	1	GA_CrossoverC_MutationP
[7, 8, 11, 4]	[[-45.269999999999996, 81.258], '0', '0', '1']	-2.4536957279389817;3.357399405893651	0.9588872730095787	0.9588872730095787	1	270.690813238337	9861	6056	0.2	270.690813238337	72	72	27	27	1	GA_MutationC
[7, 8, 14, 18]	[[-45.269999999999996, 81.258], '1', '1', '0']	-2.4536957279389817;3.357399405893651	0.9536912951547099	0.9536912951547099	1	238.9375410632676	9986	6070	0.2	238.9375410632676	61	61	21	21	1	GA_MutationC
[7, 8, 14]	[[-45.269999999999996, 81.258], '1', '1']	-2.4536957279389817;3.357399405893651	0.9568098294641814	0.9568098294641814	1	252.7132438305545	9986	6070	0.15	252.7132438305545	108	108	37	37	1	GA_MutationC
[7]	[[118.55400000000002, 291.246]]	5.6419999999999995;11.098203859928223	0.6995066792513475	0.6995066792513475	1	288.54366962332665	9990	6072	0.05	283.0306047330598	1090	1441	395	524	1	GA_CrossoverC_MutationC
[7, 17]	[[109.18957384769395, 132.19371876207276], '1']	-2.9178999999999995;8.3778	0.9896152688022607	0.9896152688022607	1	319.75571379747817	9982	6090	0.1	319.75571379747817	76	76	27	27	1	GA_MutationC
[7]	[[385.8314395656148, 447.7168006120226]]	12.3613;16.5187	0.9673340432364823	0.9673340432364823	1	302.8606681551491	9993	6093	0.05	302.5322939924205	500	500	185	185	1	GA_CrossoverP
[7, 18]	[[397.3951957365145, 441.83549999999997], '0']	12.3613;14.702949012642224	0.8005490046356946	0.8005490046356946	1	328.94076771733364	9899	6094	0.1	332.425959646667	186	223	68	82	1	GA_CrossoverP_MutationC_MutationP
[7, 16, 8, 1]	[[397.3951957365145, 441.83549999999997], '1', '0', '1']	12.3613;16.5187	0.980500703564728	0.980500703564728	1	372.65678071850397	9899	6094	0.2	372.65678071850397	22	22	8	8	1	GA_CrossoverP_MutationC
[7]	[[40.2037619888856, 75.05252673512022]]	-2.4536957279389817;3.357399405893651	0.9760506146643692	0.9760506146643692	2	294.0667443208622	9999	6108	0.05	598.6668608021555	274	274	101	101	1	GA_CrossoverC
[7, 13]	[[109.19571025051495, 166.7583656801791], '1']	0.4621000000000004;8.3778	0.9613764612498196	0.9613764612498196	1	233.18054784756447	9951	6109	0.1	238.72568480945557	213	213	78	78	1	GA_MutationC
[7, 19]	[[236.45982697097435, 319.70399999999995], '0']	5.6419999999999995;12.038	0.9489737904372051	0.9489737904372051	2	321.3237373369235	9990	6113	0.1	630.886679177886	412	412	154	154	1	GA_CrossoverP_MutationC
[7, 11, 6]	[[236.45982697097435, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.9466021985133743	0.9466021985133743	1	303.60202781246727	9990	6113	0.15	304.7525347655841	541	541	201	201	1	GA_CrossoverP_MutationC
[7, 3]	[[40.2037619888856, 70.35688433560723], '1']	-2.4536957279389817;3.357399405893651	0.9830097979908634	0.9830097979908634	1	343.6101303392214	9940	6124	0.1	343.6101303392214	111	111	41	41	1	GA_MutationC
[7, 4]	[[405.6405367962136, 441.83549999999997], '1']	12.3613;16.5187	0.9818234222476004	0.9818234222476004	2	323.0241854003743	9966	6127	0.1	646.0483708007486	60	60	23	23	1	GA_MutationC
[7, 11]	[[67.2405, 196.7595], '1']	0.4621000000000004;8.3778	0.9382548214255532	0.9382548214255532	2	194.09451825393236	9903	6130	0.1	388.1890365078647	103	103	37	37	1	GA_MutationC_RangeError
[7, 6]	[[216.61052926855103, 266.9747326376383], '1']	5.6419999999999995;10.775305916575688	0.9786391237118995	0.9786391237118995	1	301.32953934024823	9981	6138	0.1	287.1619241753103	69	69	26	26	1	GA_CrossoverP_MutationC
[7, 4]	[[216.61052926855103, 252.04660106649317], '0']	5.6419999999999995;10.775305916575688	0.9801061087887079	0.9801061087887079	1	315.87699705957453	9981	6138	0.1	305.34624632446815	259	259	94	94	1	GA_CrossoverP_MutationC
[7]	[[115.12579275594844, 127.28433242957722]]	-2.9178999999999995;8.3778	0.992967636022514	0.992967636022514	2	328.65257953931905	9951	6142	0.05	657.3051590786381	110	110	40	40	1	GA_CrossoverC
[7, 5]	[[22.236741096864435, 81.258], '0']	-2.4536957279389817;3.357399405893651	0.9677525136506706	0.9677525136506706	1	295.7797223039362	9999	6151	0.1	301.4746528799202	258	258	94	94	1	GA_CrossoverP_MutationC
[7, 9]	[[251.96444063652095, 282.2625], '0']	5.772759425721955;12.038	0.9798577686793556	0.9798577686793556	1	305.5169285075757	9990	6157	0.1	307.14616063446965	199	199	75	75	1	GA_MutationC
[7, 5, 14]	[[191.75049392522678, 282.2625], '1', '0']	6.462845883123572;10.27735797680465	0.9482532796428678	0.9482532796428678	1	254.88373194011075	9631	6179	0.15	254.88373194011075	74	74	27	27	1	GA_CrossoverP_MutationC
[7]	[[93.18536492542226, 132.19371876207276]]	-2.912172224621224;8.3778	0.9736620821084043	0.9736620821084043	4	258.09866957120977	9982	6181	0.05	1090.4933478560488	339	339	127	127	1	GA_MutationC
[7]	[[93.18536492542226, 132.19371876207276]]	-2.431602321370013;8.3778	0.9736620821084043	0.9736620821084043	1	258.09866957120977	9982	6181	0.05	272.6233369640122	339	339	127	127	1	GA_MutationC_MutationP
[7]	[[-45.269999999999996, 232.9905]]	-2.4536957279389817;3.357399405893651	0.35884936159925773	0.35884936159925773	1	237.30936004490542	9999	6183	0.05	240.9167188377059	693	1852	262	695	1	GA_CrossoverC_MutationC
[7, 13]	[[346.54949999999997, 434.80375479548195], '0']	10.660960895054957;16.5187	0.9535780491601752	0.9535780491601752	1	266.24520344183725	9993	6189	0.1	245.3206303778707	321	321	121	121	1	GA_CrossoverP_MutationC
[7, 16]	[[346.54949999999997, 420.0682747080456], '1']	10.660960895054957;16.5187	0.9537371212709339	0.9537371212709339	1	255.7520325374755	9897	6189	0.1	255.7520325374755	214	214	81	81	1	GA_CrossoverP_MutationC
[7, 10, 3]	[[394.251, 465.036604431577], '0', '2']	12.3613;16.5187	0.9693088483332386	0.9693088483332386	2	310.55762112729684	9966	6192	0.15	621.1152422545937	89	89	33	33	1	GA_MutationC
[9, 18, 4, 7]	['0', '1', '1', [-45.269999999999996, 201.495]]	-2.4536957279389817;3.357399405893651	0.445353587090617	0.445353587090617	1	249.15823133806788	9947	6194	0.2	249.15823133806788	31	66	12	26	1	GA_CrossoverC_MutationC
[7, 10]	[[251.96444063652095, 282.2625], '0']	5.772759425721955;12.038	0.9808222180439511	0.9808222180439511	1	306.44283308311816	9964	6199	0.1	308.3035413538977	168	168	62	62	1	GA_MutationC
[7, 16]	[[410.18091557561, 454.66982850994134], '1']	12.3613;16.5187	0.9727076167396289	0.9727076167396289	1	300.6652734974879	9925	6203	0.1	300.6652734974879	127	127	48	48	1	GA_MutationC
[7, 6]	[[115.12579275594844, 127.28433242957722], '0']	-2.9178999999999995;8.3778	0.9932257661038149	0.9932257661038149	2	328.6747598854291	9951	6207	0.1	657.3495197708583	96	96	35	35	1	GA_MutationC
[7]	[[115.68341957266685, 128.1368379327032]]	-2.9178999999999995;8.3778	0.9932714043838374	0.9932714043838374	4	328.24671024040697	9951	6207	0.05	1312.9868409616279	109	109	41	41	1	GA
[7, 9]	[[236.45982697097435, 322.4452342417325], '1']	5.6419999999999995;12.038	0.9594612704368801	0.9594612704368801	1	243.70892541528104	9836	6215	0.1	243.70892541528104	72	72	28	28	1	GA
[7, 9]	[[413.46911737438654, 439.52762967917477], '0']	13.723754939694974;15.036932596904936	0.986096685022594	0.986096685022594	1	352.92090054551323	9966	6220	0.1	352.92090054551323	157	157	62	62	1	GA_MutationP
[19]	['2']	5.6419999999999995;10.775305916575688	0.41877343425667035	0.41877343425667035	1	260.53576280515324	9964	6227	0.05	260.53576280515324	55	120	21	46	1	GA_CrossoverP_MutationC
[7]	[[413.46911737438654, 439.52762967917477]]	13.723754939694974;15.036932596904936	0.9861343881574214	0.9861343881574214	5	351.9004890825271	9966	6235	0.05	1759.5024454126356	198	198	78	78	1	GA_MutationC
[7, 17]	[[413.46911737438654, 439.52762967917477], '1']	13.723754939694974;15.036932596904936	0.987231917498868	0.987231917498868	2	365.7341227962708	9966	6235	0.1	731.4682455925416	73	73	29	29	1	GA_MutationC
[11]	['1']	0.4621000000000004;8.3778	0.4577142988958266	0.4577142988958266	1	202.17330142487464	9947	6257	0.05	207.4666267810933	162	317	63	122	1	GA_CrossoverC_MutationC
[7, 11, 4]	[[49.46882305453231, 196.7595], '1', '0']	-1.1986215650448175;8.3778	0.9280800500312695	0.9280800500312695	1	199.71306662435651	9903	6257	0.15	199.71306662435651	98	98	37	37	1	GA_CrossoverC_MutationC_MutationP
[7, 18]	[[216.61052926855103, 252.04660106649317], '1']	5.6419999999999995;10.775305916575688	0.9816038368970893	0.9816038368970893	3	290.64121648018033	9981	6260	0.1	871.923649440541	99	99	38	38	1	GA_MutationC
[15, 7]	['0', [69.64200000000001, 203.95800000000003]]	-1.811336829405352;8.3778	0.9263145092989391	0.9263145092989391	1	201.33809854081352	9999	6269	0.1	183.42262317601688	702	702	271	271	1	GA_MutationC
[7, 13]	[[109.19571025051495, 138.858], '0']	-1.811336829405352;8.3778	0.9857549189397219	0.9857549189397219	1	304.72228276149553	9982	6269	0.1	304.72228276149553	133	133	52	52	1	GA_MutationC
[7]	[[17.397014976781705, 80.358]]	0.15697580395852162;3.357399405893651	0.9669238788373841	0.9669238788373841	7	259.62741375570704	9999	6271	0.05	1793.9898703624367	467	467	179	179	1	GA_MutationC
[18, 7]	['0', [-45.269999999999996, 191.598]]	0.15697580395852162;3.357399405893651	0.4431192629770341	0.4431192629770341	1	239.6824278385728	9999	6290	0.1	236.44129349777003	426	915	166	357	1	GA_CrossoverC_MutationC
[7, 16]	[[17.397014976781705, 80.358], '0']	0.15697580395852162;3.357399405893651	0.9659712824329868	0.9659712824329868	1	265.40911820795765	9986	6301	0.1	265.40911820795765	308	308	120	120	1	GA_MutationC
